"Postaja","Glob_sevanje_max","Glob_sevanje_mean","Glob_sevanje_min","Hitrost_vetra_max","Hitrost_vetra_mean","Hitrost_vetra_min","Sunki_vetra_max","Sunki_vetra_mean","Sunki_vetra_min","Padavine_mean","Padavine_sum","Pritisk_max","Pritisk_mean","Pritisk_min","Vlaga_max","Vlaga_mean","Vlaga_min","Temperatura_Krvavec_max","Temperatura_Krvavec_mean","Temperatura_Krvavec_min","Temperatura_lokacija_max","Temperatura_lokacija_mean","Temperatura_lokacija_min","PM10","O3","mesec","letni_cas","dan"
"2463","Ljubljana",3,0.375,0,1.1,0.5875,0.3,2.4,1.45,0.8,0,0,993.5,992.0875,991.1,94.4,91.95,90.5,0.1,-1.5875,-2.5,0.2,-0.9,-1.9,59.9,4.85,12,"jesen","èetrtek"
"865","Koper",481,105,0,2.6,1.5625,0.8,3.8,2.6125,1.2,0,0,1022,1021.6375,1021.4,62.6,56.05,45.8,15.1,13.1875,12.5,26.2,21.8125,19.6,23.1,152.4,7,"poletje","èetrtek"
"1898","Ljubljana",4,0.5,0,1.7,1.1625,0.6,3.1,2.5125,2,0,0,984.5,983.625,983.3,80.7,76.5,71.7,-1.1,-2.5625,-3.4,3,2.075,1.3,27.3,54.15,12,"jesen","sobota"
"2344","Ljubljana",94.9,26.3375,0,1.4,0.8125,0.5,2.9,2.05,1.2,0,0,977.6,976.4125,975.7,88.7,84.125,79.5,12.8,11.9375,11.4,19.8,19.1,18.2,19.3,94.2,8,"poletje","sreda"
"641","Koper",27,3.375,0,1.8,1.625,1,2.8,2.5,1.5,0,0,1013,1012.5625,1012.2,90.4,88.0375,84.3,4.3,3.9625,3.7,14.7,13.7,13.2,38,68.95,11,"jesen","nedelja"
"2271","Ljubljana",395,117.375,0,1.6,0.7375,0.3,2.9,1.8875,1.1,0,0,976.6,976.4,976.1,90.8,83.425,73.7,8.7,7.5875,7.1,16.9,13.825,11.9,10.2,90.8,6,"spomlad","petek"
"1688","Ljubljana",66,11.5,0,0.8,0.575,0.3,2.7,1.9875,1.1,0.025,0.2,974.5,973.825,973.4,94.1,92.625,91.3,2.4,1.9625,1.7,10.3,9.85,9.7,10.9,50,4,"spomlad","ponedeljek"
"127","Koper",125.9,24.2,0,4,2.5,1.1,10.2,5.9375,2,0.0625,0.5,1001.6,1001.3,1000.9,66.6,50.8,39,5.3,4.9125,4.5,19.9,18.7125,17.4,17.6,100.05,5,"spomlad","petek"
"2270","Ljubljana",134,45.25,0,1,0.5875,0.2,2.5,1.65,1.2,0,0,978.1,977.45,976.9,89,85.225,76.5,6.5,5.5625,5.2,15.1,13.7625,13,11.1,85.6,6,"spomlad","èetrtek"
"1972","Ljubljana",32,4.125,0,1.4,0.9625,0.5,2.9,2,1,0,0,983.2,981.2625,980.1,88.8,84.3875,73.7,-1.8,-3.0375,-3.9,4.8,2.6625,1.7,36.5,62.85,2,"zima","sobota"
"1082","Koper",502,99.875,0,2.4,1.65,1.2,3.6,2.7,2.1,0,0,1014.6,1014.2625,1014,71.6,67,55.6,15.9,13.75,13.1,24.9,20.6,18.9,17.8,158.9,6,"poletje","èetrtek"
"636","Koper",84,10.625,0,5.9,4.8125,2.9,11.1,8.9875,6.9,0,0,1015.1,1013.7375,1012.9,76.3,74.375,68.8,3.7,3.1625,2.2,16.9,16.4125,15.9,21.9,102.6,11,"jesen","torek"
"1016","Koper",397,62.875,0,2.9,2.3375,1.7,8,6.2625,4.6,0,0,1007.4,1006.7,1006.1,49.4,41.95,37.2,-4.3,-5.8,-6.3,10.5,9.525,8.7,7.5,104.2,4,"spomlad","ponedeljek"
"2106","Ljubljana",443,103.625,0,0.3,0.0875,0,1.7,0.9625,0,0,0,981.4,981.05,980.4,87.4,81.5125,69.5,17.8,16.525,15.4,25.6,23.35,21.8,26.2,170.8,7,"poletje","nedelja"
"224","Koper",343,64.625,0,2.7,1.8625,0.6,4,3.05,1.1,0,0,1019.4,1019.2,1019,65.6,56.7375,41.7,9.7,8.3875,7.8,22.6,17.9125,16.4,17.8,135.65,8,"poletje","sobota"
"524","Koper",203.8,46.65,0,2.6,1.6875,1.2,5.1,3.7625,2.4,0.125,1,1006.1,1004.375,1003.5,84.6,76.5125,65,5.6,5.3,5.1,19.5,17.45,16.3,5.2,93.9,7,"poletje","èetrtek"
"759","Koper",165,22.75,0,2.6,1.6875,0.8,4.9,3.175,2,0,0,1021.2,1020.1375,1019.7,56.7,48.9875,42.2,-5,-5.8375,-6.5,7,5.7125,3.8,25.9,89.1,3,"zima","petek"
"2156","Ljubljana",11,1.375,0,1.3,1.0875,0.9,3.3,2.35,1.9,0,0,993.5,992.5625,992.1,90,87.6375,85.7,2.6,1.7875,1.1,4.3,3.375,2.2,47.2,41.65,1,"zima","petek"
"1562","Ljubljana",3,0.375,0,1.3,0.9625,0.6,2.8,2.175,1.4,0,0,999.5,998.8625,998.4,90.5,89.075,86.6,2.5,2.15,1.6,1.9,1.35,0.9,42.3,8.65,12,"jesen","èetrtek"
"86","Koper",164,25.25,0,2.7,1.6375,1.1,4.4,3.1875,2.1,0.5,2.7,1004.7,1003.9375,1003.4,95.4,94.55,92.8,-0.1,-0.1125,-0.2,10.5,9.05,8.5,24.7,94.1,3,"spomlad","sobota"
"2265","Ljubljana",505,126.875,0,0.6,0.475,0.3,1.8,1.475,1.1,0,0,981.3,981.0375,980.6,76.5,67.0875,52.8,12.9,11.975,10.8,20.1,16.1625,13.9,24.1,122.9,5,"spomlad","sobota"
"2327","Ljubljana",245,49.625,0,0.8,0.475,0.2,2.4,1.3625,1,0,0,982.2,981.5625,981,94.9,91.6125,84,14.6,12.7875,11.8,19.5,18.3125,17.7,13.3,115.6,7,"poletje","petek"
"2459","Ljubljana",11,1.375,0,0.9,0.5375,0.2,2.3,1.5375,0.9,0,0,987.8,985.94375,984.5,92.1,91.2625,90.5,9.2,8.275,7,-2.3,-3.1375,-3.7,47.5,50.05,12,"jesen","nedelja"
"2457","Ljubljana",11,1.375,0,1,0.8375,0.6,3.3,2.3,1.7,0,0,996.6,995.575,995,93.6,91.3875,88.8,8.9,8.175,7.3,-3.2,-3.45,-3.7,83.3,15.15,12,"jesen","petek"
"2148","Ljubljana",1.8,0.225,0,0.8,0.475,0.2,1.9,1.275,0.8,0,0,986.7,984.3125,982.9,89,85.3875,79,-6,-7.075,-8.3,-3.9,-5.625,-6.7,58.3,35.65,1,"zima","èetrtek"
"1963","Ljubljana",26.6,3.325,0,1,0.5375,0.2,2.1,1.3125,0.7,0,0,1001.8,999.9,998.5,92.7,89.3,85.3,0.2,-2.0125,-3.8,-2.1,-3.35,-4.3,56.4,62.15,2,"zima","èetrtek"
"72","Koper",202,28.25,0,2.3,1.3625,0.5,4.5,2.7125,1.3,0,0,1020,1017.95,1016,50.3,36.35,29.2,-13.4,-14.0625,-14.5,3.9,2.325,0,21.9,104.45,3,"zima","sobota"
"1388","Ljubljana",455,82.25,0,3.1,1.45,0.3,6,3.125,1.7,0.1875,0.6,975.3,973.5,972.5,95.4,91.35,79.5,0.9,-0.5,-1,8.6,8.35,7.8,7.7,93.1,5,"spomlad","nedelja"
"640","Koper",23,2.875,0,3.9,2.5875,1.8,10.2,6.8875,3.3,0.2875,2.2,1012,1010.675,1010,87.5,80.3375,73.9,7,6.1,5.5,17.8,17.4625,17,21.8,79.3,11,"jesen","sobota"
"372","Koper",3,0.375,0,2.1,1.4,1,3.2,2.3375,1.8,0,0,1007.8,1005.05,1003.2,85.7,80.325,77.3,-5.8,-6.4125,-6.7,4.8,3.7,2.3,20.5,63.95,1,"zima","ponedeljek"
"1957","Ljubljana",17,2.125,0,1.3,0.6125,0.3,3,1.7875,1.1,0,0,991,990.3,989.9,73.4,67.55,61.9,-0.2,-2.225,-2.8,2.3,1.875,1.5,28.7,75.7,2,"zima","petek"
"934","Koper",1,0.125,0,1.8,0.725,0.3,2.9,1.375,0.7,0,3.3,1022,1020.1125,1018.6,98.9,98.5375,97.9,1,0.9125,0.8,9,8.9,8.8,17.8,74.3,2,"zima","sreda"
"117","Koper",174.8,39.275,0,2,1.5875,1.2,3.4,2.5125,1.9,0.0125,0,1013.6,1012.7875,1012.4,91.5,89.85,88,7.8,6.7,6.3,17.5,16.6125,16.3,16.7,83.45,5,"spomlad","torek"
"803","Koper",206,54.75,0,1.8,1.225,0.5,3.3,2.2875,1,0,0,1015.2,1014.55,1014.2,82.8,76.95,69.2,6,3.3125,2.6,17.2,15.225,13.8,23.9,113.5,4,"spomlad","nedelja"
"366","Koper",2,0.25,0,1.9,1.3875,1.2,4.7,3.1375,2.3,0,0,1001.6,1000.775,1000.5,93.4,84.1875,71,0,-0.425,-0.9,11.8,9.775,8.1,16.5,65.1,1,"zima","torek"
"1546","Ljubljana",18,2.25,0,1.1,0.8375,0.3,3.5,2.375,1.2,0,0,985.9,984.3875,983.6,55.5,46.9625,43.6,-9.6,-10.4625,-10.9,0.7,0.1625,-1.1,10.9,65.25,11,"jesen","torek"
"1026","Koper",478,91.75,0,3,2.0625,1.5,7.3,5.6875,3.7,0,0,1021.4,1020.9375,1020.5,48.6,43.7625,37.7,1.3,0.925,0.4,16.8,15.8625,15,15.8,108.9,5,"spomlad","èetrtek"
"1242","Koper",6,0.75,0,2.2,1.75,1.1,4.1,3.125,2.3,0,0,1036.6,1036.175,1035.8,79.3,77.7625,76.4,6,4.5125,3.2,2.7,1.9375,1.3,25.3,60.2,12,"jesen","èetrtek"
"14","Koper",0.9,0.1125,0,3,2.475,2,8,6.15,4.4,1.65,12,1007.9,1007.4875,1006.6,83.2,79.65,76.2,-6.2,-7.1625,-7.9,4.9,3.55,2.5,24.9,57.55,1,"zima","ponedeljek"
"925","Koper",4,0.5,0,2.5,2.0875,1.6,3.6,3.3125,2.6,0,0,1021.2,1019.5875,1018.9,85.2,79.075,74.4,-6,-7.075,-8.3,-0.5,-0.975,-1.4,25,62.65,1,"zima","èetrtek"
"1658","Ljubljana",102,15.75,0,2.7,1.4625,0.7,5.3,3.475,2,0,0,981.9,980.425,979.5,76.7,67.1,61.3,1.9,1.2875,0.3,10.5,9.1125,8.1,23,94.6,3,"spomlad","sobota"
"2315","Ljubljana",256,59.125,0,1.3,0.6875,0.3,3,1.975,1.5,0,0,983.7,983.525,983.2,86,81.5875,75.2,9,8.0375,7.5,16.9,14.575,13.7,11.2,99.8,7,"poletje","nedelja"
"1431","Ljubljana",453,113.75,0,1.5,0.7,0.3,2.7,1.75,1,0,0,982.8,982.2625,981.9,91.7,83.15,69.2,13.6,11.0875,10.2,22.8,19.3875,17.2,24.4,114.95,7,"poletje","sreda"
"324","Koper",5,0.625,0,2.4,1.825,1.3,4.6,3.45,2.4,0,0,1032.6,1031.3125,1030.5,91.3,90.4125,89.6,3.9,2.875,2.4,5.6,4.55,4.2,47.4,37.05,12,"jesen","torek"
"1463","Ljubljana",392,84,0,0.9,0.725,0.3,2.3,1.65,1,0,0,980.9,980.3875,979.9,81.1,72.575,62.9,15.7,13.2625,12.2,20.9,18.1375,16.1,21.1,147.95,8,"poletje","torek"
"1620","Ljubljana",7,0.875,0,1.4,0.725,0.3,2.6,2.0875,1.3,2.15,16.3,971,969.325,967.8,97.2,96.7625,96.6,0,-0.5125,-0.7,3.9,3.5375,3,24.2,19.95,2,"zima","torek"
"1605","Ljubljana",4,0.5,0,2,1.0875,0.7,3.5,2.4,1.7,0,0,973.9,971.1,969.1,85.1,82.9875,80,-5.8,-6.4125,-6.7,-1.3,-1.5,-2,44.7,54.35,1,"zima","ponedeljek"
"1484","Ljubljana",200,35.5,0,1.1,0.7625,0.1,2,1.6875,1,0,0,991.7,991.4375,991.2,91.7,88.2,82.5,10,9.2125,8.2,17.5,16.15,15,12.9,88.05,9,"poletje","sreda"
"1474","Ljubljana",166.8,36.675,0,4.2,1.9125,0.3,9.9,4.5,1.1,1.8125,13.5,981.6,980.75,980.1,94.7,89.0375,61.6,10.4,9.1,8.1,20,16.725,15.9,9.9,123.85,8,"poletje","sobota"
"1162","Koper",155,26,0,2.3,1.825,1.1,4.7,3.5,2.6,0,0,1011.4,1010.875,1010.4,82.7,78.0875,67.6,8.5,7.5875,7,20.6,19.075,18.1,7,78.85,9,"poletje","nedelja"
"1345","Ljubljana",40.7,9.1375,0,4.3,1.425,0.2,9.8,3.7375,1.2,1.425,11.1,984.3,981.475,978.8,94.6,91.05,78.6,0.1,-0.1625,-0.5,9.8,8.2125,7.7,8.5,105.15,4,"spomlad","sobota"
"511","Koper",286,75.5,0,2.4,1.7125,1.1,3.8,2.9,2.1,0,0,1015.2,1013.925,1013,83.7,75.15,56.4,9.7,8.075,7.5,23,19.1875,17.6,8.4,121.15,6,"poletje","petek"
"2397","Ljubljana",19,3,0,0.9,0.4,0,3.2,1.8625,0.5,0.0375,0.3,987,986.175,985.7,86.3,82.9375,78.8,-1.7,-1.925,-2.2,8.2,6.975,6.3,13.6,37.85,10,"jesen","ponedeljek"
"1151","Koper",147,35.875,0,4.4,3.8625,3.3,12.8,10.2375,8.8,0,0,1019.9,1019.2125,1018.8,54.3,52.55,50.4,11,9.7375,9,22.8,22,21.3,20,92.3,9,"poletje","sreda"
"1199","Koper",109,14.25,0,3.1,1.5,0.8,4.1,2.675,1.9,0.0375,0.3,1021.9,1021.0875,1020.8,94.6,94.05,93,7,6.5375,6.1,17.2,16.65,16.3,5.5,59.75,10,"jesen","sreda"
"297","Koper",75,9.375,0,5.2,4.1875,2.7,13.9,10.5,8.2,0,0,1020.9,1020.175,1019.6,51.5,48.3875,42.9,2.1,0.8625,-0.1,12.9,12.275,11.8,17.7,68.4,11,"jesen","torek"
"1088","Koper",502,108.25,0,2.4,1.7875,1.1,4,2.9625,1.9,0,0,1014.5,1013.5125,1012.8,68.7,62.0625,54.2,14.1,12.9375,12,25.3,22.65,21.3,11.8,125.9,7,"poletje","sreda"
"1689","Ljubljana",142,28.625,0,1.6,0.7125,0.3,2.7,2.225,1.9,0.3,2.4,977.1,975.525,974.7,97.5,96.6375,93.4,3.8,2.7875,2.3,10.8,10.4125,10.2,11.8,89.8,4,"spomlad","torek"
"743","Koper",50,6.25,0,4,3.3375,2.1,10.8,9.2375,6.7,0,0,1008.9,1007.8875,1006.9,53.6,48.625,41.7,-3.5,-3.8875,-4.2,10,9.5,9.2,8.3,75.3,2,"zima","sreda"
"2391","Ljubljana",55,9.125,0,1.2,0.625,0.2,2.5,1.9125,1.1,0,0,988.2,987.6125,987.1,98,96.525,94.6,3,2.55,2,8.2,7.7125,7.1,17.2,19.8,10,"jesen","torek"
"794","Koper",79,18.25,0,2.7,2.1125,1.4,6.8,4.4875,3.3,0,0,1016.9,1016.2125,1015.8,66.7,59.2125,46.8,4.5,3.7875,2.9,17.2,16.3875,15.8,22.7,125.85,4,"spomlad","petek"
"708","Koper",4,0.5,0,2,1.775,1.3,3.7,2.8625,2.2,0,0,1014,1013.1375,1012.6,91.7,88.35,84.7,-4.9,-5.5875,-6.3,4,3.2,2.7,28.2,56.1,1,"zima","ponedeljek"
"610","Koper",73,10.75,0,5.1,3.4,1.6,9.6,6.2625,2.8,0.0125,0.1,1019,1018.2,1017.6,80.7,76.5125,74.2,8.6,7.1875,5.8,21,20.1875,19.4,20.9,95.4,10,"jesen","sreda"
"535","Koper",243,37.375,0,2,1.1875,0.6,6,3.0625,1.5,0.0375,0.1,1010,1009.6125,1009.4,85,77.75,65.6,11.1,10.5375,10.1,24,21.95,21.2,11.1,120.25,7,"poletje","sreda"
"2242","Ljubljana",271,55.625,0,2.2,1.75,1.1,3.6,3.1,2.2,0,0,981.8,980.3875,979.4,82.5,76.2875,63.6,3.2,2.4875,2.2,12.6,10.0375,9.2,12.9,90.05,5,"spomlad","sreda"
"1730","Ljubljana",522,97.875,0,0.9,0.2375,0,2.9,1.0875,0,0,0,981.4,981.175,981,97.9,93.0625,76,8.6,6.075,5.3,15.2,11.375,10,13.5,102,6,"spomlad","torek"
"1835","Ljubljana",183,27.625,0,4.5,1.85,0.2,8.6,4.3875,1.4,0,0,984.1,983.6625,983.3,89.4,79.5,74.4,9.3,9,8.6,17.3,16.075,14.1,19.4,79.35,10,"jesen","petek"
"545","Koper",174,41.625,0,2.2,1.75,1,3.3,2.825,1.9,0,0,1011.9,1011.4875,1011.2,83.3,78.325,68.7,13.3,12.2125,11.7,24.5,22.2625,21.1,15.6,100.6,8,"poletje","nedelja"
"1956","Ljubljana",4,0.5,0,1.5,1.1125,0.8,3.3,2.65,1.8,0,0,992.1,991.7,991.4,83,81.2375,77,-0.8,-2.1,-3.2,2.4,2.075,1.9,21.2,63.8,2,"zima","èetrtek"
"335","Koper",2,0.25,0,1.8,0.9375,0.7,2.6,1.875,1.1,0.0125,0.1,1034.9,1034.0125,1033.2,94.7,93.8875,93.1,0.1,-0.2625,-0.7,10,9.825,9.5,44.8,60.05,12,"zima","sobota"
"1749","Ljubljana",497,124.625,0,0.8,0.4125,0.2,2,1.325,0.7,0,0,981.7,980.8125,980.2,89.6,80.7125,67.9,13.9,11.7625,10.7,22,18.325,16.2,19.1,108.15,7,"poletje","nedelja"
"185","Koper",456,97.25,0,2.2,1.675,1,3.5,2.9125,2.3,0,0,1015.4,1015.0375,1014.6,72.2,64.25,49.4,15,12.7125,12.1,26.8,22.8625,20.8,29.5,157.05,7,"poletje","sobota"
"1744","Ljubljana",566,105.875,0,1.4,0.9125,0.6,2.6,2.3375,2,0,0,982.8,982.1,981.4,98.1,93.75,81.3,7.3,4.9125,4,15.4,12.8125,11.6,6.5,111.35,6,"poletje","sobota"
"192","Koper",395,82.25,0,2.3,1.5375,0.8,3.4,2.6625,1.6,0,0,1014.3,1013.7625,1013.2,70.3,64.65,51.4,17.7,16.9,16.1,30.6,26.3,24.6,29,170,7,"poletje","nedelja"
"288","Koper",29.7,3.7125,0,5.7,1.7375,0.5,11.9,3.5875,1.5,0.05,0.4,1014.1,1011.8625,1009.4,91,86.6,72.8,5.8,5.5375,5.4,18.9,17.05,16.3,17.9,84.95,11,"jesen","nedelja"
"615","Koper",114,16,0,2.9,1.675,0.9,4.7,3.2375,1.7,0,0,1016.1,1015.3625,1014.7,86.1,83.1125,77.4,9.3,8.7,8.1,21.1,19.5,18.7,29.5,95.85,10,"jesen","ponedeljek"
"1221","Koper",7,0.875,0,1.6,1.275,0.9,2.8,2.1375,1.6,0,0,1023,1021.8875,1021.3,82.2,80.7,79.3,6.7,4.0875,-2.5,8.4,7.325,6.3,32.7,77.25,11,"jesen","èetrtek"
"689","Koper",8,1,0,4.6,3.7375,2.3,11.3,9.175,7.3,0,0,1030.1,1029.7125,1029.5,46.8,43.4,32,-11.2,-11.45,-11.7,-0.5,-0.8125,-1,12.1,75.65,12,"zima","sreda"
"1816","Ljubljana",39,8.375,0,1,0.625,0.3,3.2,1.875,1,0,5.8,977.7,976.7375,976.4,97.8,95.65,93.2,5.2,4.7625,4.2,12.4,11.8875,11.7,12.2,39.15,9,"poletje","petek"
"121","Koper",138.8,28.9,0,2,1.0625,0.5,4.2,2.6125,1.5,1.625,5,1011.2,1010.35,1009.9,91.4,88.6875,85.1,6.6,5.525,4.8,18.1,17.45,17.1,8.4,94.6,5,"spomlad","sobota"
"928","Koper",7,0.875,0,2.7,1.7125,1.2,4.3,3.325,2.4,0,0,1035.7,1035.325,1035,91.8,89.7875,87.2,-3.1,-3.575,-4.1,0.9,0.2125,-0.2,36.4,68.7,1,"zima","nedelja"
"1702","Ljubljana",477,110.875,0,1.5,0.6,0.1,3.5,1.98571428571429,1.1,0,0,985.1,983.75,982.3,82.6,74.175,57.9,0.7,-0.6625,-1.9,10.2,5.975,3.9,18.7,107.2,5,"spomlad","ponedeljek"
"1322","Ljubljana",16,2.5,0,2.8,1.7125,0.6,5.7,3.6375,1.4,0.2,1.6,960.8,959.7,958.8,87.3,82.075,74.7,-3.4,-5.0625,-6.6,5.2,4.6875,3.6,5.8,90.95,3,"zima","èetrtek"
"1104","Koper",402,85.625,0,2.5,1.7875,0.8,4,3,1.7,0,0,1014.2,1013.875,1013.6,66.7,60.0375,50.6,16.1,14.5375,13.3,27.1,23.6375,22,18.8,134.35,7,"poletje","petek"
"1811","Ljubljana",309,44.625,0,1.1,0.3125,0,2.4,1.2125,0,0,0,980.9,980.2,979.8,98.1,95.1375,90.8,9.2,7.5625,6.9,15.8,14.6875,13.6,26.2,81.5,9,"poletje","nedelja"
"946","Koper",5,0.625,0,1.9,1.1,0.6,4.1,2.0625,1.2,0,0,1000.7,998.8,998.1,96.7,96.1625,95,-0.8,-1.1875,-1.4,9.1,8.6,8.3,15.1,71.15,2,"zima","ponedeljek"
"1167","Koper",254,41.75,0,2.8,2.3,1.3,4.1,3.375,2.2,0,0,1024,1023.525,1023.2,77,72.225,63.5,8.1,4.9125,3.7,18.1,14.7,13.2,12.8,107.65,9,"jesen","petek"
"1793","Ljubljana",365,79.5,0,1.1,0.7375,0.4,2.3,1.8625,1.3,0,0,979.5,978.8125,978.4,93.9,87.9,79.1,9.2,8.725,8.3,17.2,14.8375,13.2,17.1,88.55,8,"poletje","torek"
"1007","Koper",388,74.875,0,2.4,1.5625,0.8,5.6,3.4625,1.7,0,0,1013.6,1012.9375,1012.4,69.3,61.9125,47.1,2.8,2.4875,2.2,18.9,15.675,14.3,13.2,120.9,4,"spomlad","sobota"
"1697","Ljubljana",333,62.625,0,1.6,0.825,0.2,2.7,1.975,1.2,0,0,974.8,974.375,974,98,95.5625,90,6.8,4.325,3.3,13,10.875,9.6,20.9,85.05,4,"spomlad","sreda"
"1604","Ljubljana",6,0.75,0,1.9,1.25,0.8,3.6,2.625,1.9,0,0,977.4,975.5,974.5,78.7,76.2,72.9,-7.6,-9.075,-9.9,-0.6,-1.4,-1.9,28.4,62.2,1,"zima","nedelja"
"1381","Ljubljana",235,74.5,0,1.4,0.525,0.3,3.2,1.7,1.1,0,0,979.3,977.975,977,88.7,81.2625,75.2,9.5,6.25,4,12.7,10.45,8.9,13.8,93.2,5,"spomlad","nedelja"
"107","Koper",247.6,60.725,0,4,2.2,1,7.4,4.0875,2.1,0,0,1011.1,1009.2375,1008.5,74.5,68.7,61.4,5.3,4.925,4,19.2,17.6625,17,33.3,106.55,4,"spomlad","sobota"
"391","Koper",46,5.75,0,2.2,1.6,1.1,3.3,2.625,2.1,0,0,1017.1,1016.325,1015.8,81.7,79.4125,77.3,-4.1,-4.4625,-4.8,7.2,6.275,5.6,24.9,78.65,2,"zima","sobota"
"1540","Ljubljana",50,6.75,0,0.9,0.525,0.3,2,1.4625,0.9,0,0,989.3,988.75,988.4,93.4,85.225,70.8,5.4,3.5125,3,11.6,8.4125,6.1,29.6,51.45,11,"jesen","petek"
"361","Koper",5,0.625,0,3,1.6,0.9,4.8,2.85,1.9,0,0,1015.9,1015.4,1015,89,84.1875,78.8,-3.6,-3.9,-4.2,9.2,9.025,8.8,22.8,48.35,1,"zima","èetrtek"
"489","Koper",292,76.25,0,2.7,1.925,1.1,4.1,3.2375,2.4,0,0,1017.2,1016.825,1016.6,70.7,63.025,51,4.8,2.8625,2.3,18.2,14.5,12.2,12.5,103.45,6,"spomlad","nedelja"
"1828","Ljubljana",240,37.25,0,0.7,0.3125,0,2.2,1.2625,0.5,0,0,985.1,984.75,984.4,92.9,90.825,87,3.4,2.975,2.6,10.3,9.35,8.8,20.5,87.95,9,"jesen","sreda"
"1684","Ljubljana",426,74.125,0,1.9,1.3125,0.5,3.7,3.05,2.1,0,0,986.5,985.3625,984.5,63.7,54.75,36.2,-3.9,-4.925,-5.6,9.4,4.85,3.1,15.4,81.25,4,"spomlad","èetrtek"
"1560","Ljubljana",15,1.875,0,1,0.6,0.2,3.1,2.2875,1.5,0,0,997.8,996.25,994.8,93.4,91.4125,90.2,3.9,2.875,2.4,1,0.625,0.1,81.8,12.7,12,"jesen","torek"
"825","Koper",23,5.375,0,3.2,2.125,0.9,8,5.0125,2.2,0.9,7.2,1011.2,1010.35,1009.7,84.9,65.5,55,5.3,4.5375,3.6,16.2,15.1125,13.7,6.2,83.5,5,"spomlad","sobota"
"625","Koper",73,10.125,0,2.3,1.8125,1.3,3.9,3.1,2.3,0,0,1012.9,1011.6625,1011.2,90.1,87.075,83.7,3.7,2.425,1.3,12.3,11.7125,11.1,14.9,53.8,10,"jesen","petek"
"347","Koper",3,0.375,0,1.9,1.2375,0.7,2.8,2.1625,1.5,0,0.5,1019.4,1018.5,1017.8,89.9,88.9,87.7,-5.3,-5.4125,-5.5,6.7,5.875,5.3,31.5,45.85,1,"zima","èetrtek"
"453","Koper",408,83.375,0,2.6,1.925,1.1,4.8,3.5,2.8,0,0,1012.1,1011.3625,1010.9,85.1,78.2625,51.5,7,5.4375,4.7,20.8,14.725,12.7,16.3,115.6,4,"spomlad","petek"
"137","Koper",215.7,33.725,0,3.9,2.7,1.7,7.2,5.1,3,1.95,15.6,1003.4,1002.6625,1002.1,82.2,75.5375,67.7,2.2,2.0375,1.8,14.9,13.95,12.8,8.9,95.45,5,"spomlad","èetrtek"
"418","Koper",155,21.75,0,2.9,1.625,0.9,4.5,2.75,1.7,0,0,1026.6,1025.7375,1025.1,71.1,65.0875,60.1,5,4.2875,3.8,9.2,7.7625,6.8,55.3,148.2,3,"zima","petek"
"2438","Ljubljana",32,4,0,0.8,0.6875,0.4,2.2,1.8125,1.3,0,1.3,981.9,980.5875,979.5,98.2,97.875,97.5,3.5,2.4,1.3,8.1,7.0875,6.5,19.2,59.05,11,"jesen","nedelja"
"1662","Ljubljana",56,10.125,0,1.7,0.6625,0.2,3.3,2.2,1.2,0,0,977,975.7875,975.2,94.2,91.5625,86.6,-4.7,-5.0875,-5.5,4.5,3.675,3.2,23.3,66.05,3,"spomlad","sreda"
"240","Koper",297,40.5,0,2.8,1.7875,0.8,4.3,3.0375,1.4,0.0125,0,1007.4,1006.8625,1006.3,85,80.2875,70.8,9.2,8.4625,8,19,17.0375,15.6,10.3,114.65,9,"poletje","ponedeljek"
"2439","Ljubljana",5.9,0.7375,0,1.4,0.925,0.4,3.6,2.2375,1,0.4625,2.4,983.2,982.9375,982.6,95.6,94.525,93.6,4.6,3.4875,3,10.3,10.0375,9.8,30,9.3,11,"jesen","ponedeljek"
"831","Koper",496,110.625,0,2.3,1.8125,0.9,3.8,2.9625,1.5,0,0,1017,1016.775,1016.5,84.4,78.3125,67.4,11.3,7.725,6.2,18.3,14.4,12.5,19.1,132.15,5,"spomlad","petek"
"2039","Ljubljana",415,84.25,0,1.4,0.6625,0.1,2.6,1.95,0.9,0,0,978.3,977.8375,977.3,87.9,82.4625,68.6,11,9.825,9.1,17.9,15.0625,13.6,21.6,105.35,5,"spomlad","sreda"
"1443","Ljubljana",475,113.125,0,0.9,0.7375,0.6,2.1,1.6875,1.3,0,0,985.5,985.0625,984.9,85.8,77.6375,62.9,12.5,10.825,10.3,21.6,17.875,15.6,19.5,116.2,7,"poletje","ponedeljek"
"788","Koper",325,53.625,0,2.5,1.6125,0.8,4.2,2.8,1.6,0,0,1025.8,1025.2375,1024.6,73.7,68.6,58.3,4.1,3.7875,3.3,12.3,8.5625,7.4,22.3,126.3,4,"spomlad","sobota"
"1808","Ljubljana",165,26.75,0,1.1,0.625,0.4,2.4,1.75,1,0.0375,0.3,980.5,980.1375,980,95.3,91.775,86.4,10.2,10.0375,9.8,18.3,16.775,16.3,33,50.1,9,"poletje","èetrtek"
"108","Koper",310.8,49.275,0,5.9,3.5875,2,10.5,6.875,4.3,0,0,1011.7,1009.3125,1008,72.1,68.725,61.8,5.1,4.7375,4.3,19.4,17.825,17.3,19.2,106.75,4,"spomlad","nedelja"
